category,language_pair,src_lang,tgt_lang,direction,late_submission,system_type,team,system,instrument,score
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,BERTScore,78.81
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,COMET,62.58
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,BLEU,12.35
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,METEOR,46.94
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,TER,98.15
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,CHRF++,47.51
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,BERTScore,78.43
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,COMET,62.04
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,Decepticons-IIITH,Decepticons-IIITH_contrastive,BLEU,12.01
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,Decepticons-IIITH,Decepticons-IIITH_contrastive,METEOR,47.84
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,Decepticons-IIITH,Decepticons-IIITH_contrastive,TER,105.06
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,Decepticons-IIITH,Decepticons-IIITH_contrastive,CHRF++,47.78
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,Decepticons-IIITH,Decepticons-IIITH_contrastive,BERTScore,76.48
Category 2,English to Nagamese,eng_Latn,nag_Latn,en2indic,False,contrastive,Decepticons-IIITH,Decepticons-IIITH_contrastive,COMET,62.47
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,BLEU,21.77
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,METEOR,47.26
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,TER,65.51
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,CHRF++,46.35
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,BERTScore,93.88
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,COMET,77.44
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,BLEU,19.8
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,METEOR,45.06
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,TER,67.43
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,CHRF++,44.88
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,BERTScore,93.63
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,COMET,77.25
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,primary,ANVITA,ANVITA_primary,BLEU,10.91
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,primary,ANVITA,ANVITA_primary,METEOR,37.91
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,primary,ANVITA,ANVITA_primary,TER,80.09
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,primary,ANVITA,ANVITA_primary,CHRF++,36.1
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,primary,ANVITA,ANVITA_primary,BERTScore,90.96
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,primary,ANVITA,ANVITA_primary,COMET,66.47
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,True,primary,BVSLP,BVSLP_primary,BLEU,8.18
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,True,primary,BVSLP,BVSLP_primary,METEOR,30.68
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,True,primary,BVSLP,BVSLP_primary,TER,89.11
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,True,primary,BVSLP,BVSLP_primary,CHRF++,32.13
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,True,primary,BVSLP,BVSLP_primary,BERTScore,88.95
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,True,primary,BVSLP,BVSLP_primary,COMET,58.93
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,BLEU,5.61
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,METEOR,29.55
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,TER,88.46
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,CHRF++,32.06
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,BERTScore,86.86
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,COMET,56.64
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,BLEU,19.48
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,METEOR,45.03
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,TER,67.93
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,CHRF++,44.66
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,BERTScore,93.61
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,COMET,77.03
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive_2,BLEU,13.82
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive_2,METEOR,39.43
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive_2,TER,73.78
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive_2,CHRF++,39.37
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive_2,BERTScore,92.52
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive_2,COMET,72.95
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive,BLEU,14.72
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive,METEOR,40.78
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive,TER,72.56
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive,CHRF++,40.48
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive,BERTScore,92.7
Category 2,Nagamese to English,nag_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive,COMET,73.57
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,primary,ANVITA,ANVITA_primary,BLEU,4.81
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,primary,ANVITA,ANVITA_primary,METEOR,15.04
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,primary,ANVITA,ANVITA_primary,TER,92.58
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,primary,ANVITA,ANVITA_primary,CHRF++,22.39
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,primary,ANVITA,ANVITA_primary,BERTScore,70.49
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,primary,ANVITA,ANVITA_primary,COMET,52.61
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,primary,gators,gators_primary,BLEU,2.4
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,primary,gators,gators_primary,METEOR,17.99
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,primary,gators,gators_primary,TER,220.26
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,primary,gators,gators_primary,CHRF++,20.48
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,primary,gators,gators_primary,BERTScore,69.02
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,primary,gators,gators_primary,COMET,52.15
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,primary,LTRC_Plural,LTRC_Plural_primary,BLEU,2.25
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,primary,LTRC_Plural,LTRC_Plural_primary,METEOR,15.46
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,primary,LTRC_Plural,LTRC_Plural_primary,TER,195.42
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,primary,LTRC_Plural,LTRC_Plural_primary,CHRF++,19.17
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,primary,LTRC_Plural,LTRC_Plural_primary,BERTScore,67.91
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,primary,LTRC_Plural,LTRC_Plural_primary,COMET,51.52
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,BLEU,0.0
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,METEOR,3.73
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,TER,98.38
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,CHRF++,8.98
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,BERTScore,68.57
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,primary,KrenTransV0-1,KrenTransV0-1_primary,COMET,47.32
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,BLEU,4.84
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,METEOR,16.77
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,TER,95.42
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,CHRF++,23.95
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,BERTScore,71.77
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive1,COMET,56.45
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,BLEU,4.75
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,METEOR,16.67
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,TER,96.85
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,CHRF++,23.85
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,BERTScore,71.68
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,星辰之力,星辰之力_contrastive2,COMET,56.42
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_2,BLEU,3.88
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_2,METEOR,20.9
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_2,TER,144.21
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_2,CHRF++,26.14
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_2,BERTScore,70.83
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_2,COMET,54.86
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,ANVITA,ANVITA_contrastive,BLEU,3.71
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,ANVITA,ANVITA_contrastive,METEOR,20.12
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,ANVITA,ANVITA_contrastive,TER,99.11
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,ANVITA,ANVITA_contrastive,CHRF++,28.0
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,ANVITA,ANVITA_contrastive,BERTScore,72.76
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,ANVITA,ANVITA_contrastive,COMET,58.65
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,gators,gators_contrastive,BLEU,3.31
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,gators,gators_contrastive,METEOR,19.87
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,gators,gators_contrastive,TER,162.83
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,gators,gators_contrastive,CHRF++,24.13
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,gators,gators_contrastive,BERTScore,71.01
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,gators,gators_contrastive,COMET,55.51
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,BLEU,1.65
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,METEOR,13.63
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,TER,176.5
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,CHRF++,21.76
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,BERTScore,69.46
Category 2,English to Tagin,eng_Latn,tgj_Latn,en2indic,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,COMET,53.37
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,BLEU,22.38
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,METEOR,51.61
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,TER,63.59
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,CHRF++,48.69
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,BERTScore,94.53
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,True,primary,VoxNexus-Translate,VoxNexus-Translate_primary,COMET,78.19
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,BLEU,3.89
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,METEOR,14.64
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,TER,97.48
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,CHRF++,17.46
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,BERTScore,86.84
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,primary,gators,gators_primary,COMET,48.57
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,primary,LTRC_Plural,LTRC_Plural_primary,BLEU,2.62
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,primary,LTRC_Plural,LTRC_Plural_primary,METEOR,12.33
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,primary,LTRC_Plural,LTRC_Plural_primary,TER,126.16
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,primary,LTRC_Plural,LTRC_Plural_primary,CHRF++,16.91
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,primary,LTRC_Plural,LTRC_Plural_primary,BERTScore,86.25
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,primary,LTRC_Plural,LTRC_Plural_primary,COMET,47.39
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,primary,ANVITA,ANVITA_primary,BLEU,2.43
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,primary,ANVITA,ANVITA_primary,METEOR,12.59
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,primary,ANVITA,ANVITA_primary,TER,100.71
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,primary,ANVITA,ANVITA_primary,CHRF++,16.72
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,primary,ANVITA,ANVITA_primary,BERTScore,86.52
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,primary,ANVITA,ANVITA_primary,COMET,47.01
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,BLEU,1.63
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,METEOR,7.89
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,TER,111.07
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,CHRF++,12.86
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,BERTScore,79.63
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,primary,TIP-RBG-AI,TIP-RBG-AI_primary,COMET,33.16
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,BLEU,4.01
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,METEOR,15.12
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,TER,94.81
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,CHRF++,17.73
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,BERTScore,86.88
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,contrastive,gators,gators_contrastive,COMET,49.33
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive,BLEU,3.52
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive,METEOR,15.46
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive,TER,91.48
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive,CHRF++,17.96
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive,BERTScore,87.1
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,contrastive,ANVITA,ANVITA_contrastive,COMET,49.56
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_2,BLEU,2.28
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_2,METEOR,11.87
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_2,TER,126.74
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_2,CHRF++,17.64
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_2,BERTScore,85.79
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_2,COMET,47.26
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,BLEU,1.3
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,METEOR,10.65
Category 2,Tagin to English,tgj_Latn,eng_Latn,indic2en,False,contrastive,LTRC_Plural,LTRC_Plural_contrastive_1,TER,121.78
